Participant_ID,Entry_Date,Prompt,Response_Text,Emotion_Label,Sentiment_Score,Word_Count,Theme_Code,Device_Used,Environment,Follow_Up_Flag
P0603,2024-01-21,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.4182405187486791,61.0,Usability,Tablet,Transit,1.0
P0604,2024-01-13,Evening_Reflection,"Overall positive experience, would recommend.",Positive,0.5524660154505399,73.0,Aesthetics,Tablet,Transit,0.0
P0605,2024-01-07,Weekly_Summary,Frustrated with the number of steps required.,Neutral,-0.30630672187969316,453.0,Usability,Mobile,Office,0.0
P0606,2024-01-12,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Mixed,-0.958055120749896,43.0,Emotional_Response,Desktop,Transit,0.0
P0607,2024-01-30,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,0.909663726189621,91.0,Aesthetics,Tablet,Home,1.0
P0608,2024-01-26,Evening_Reflection,Frustrated with the number of steps required.,Negative,-0.40667969404597254,32.0,Performance,Mobile,Office,0.0
P0609,2024-01-29,Evening_Reflection,Experienced some lag during peak hours.,Mixed,0.5603995861505886,,Performance,Mobile,Other,1.0
P0610,2024-01-09,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,0.45958278119419865,247.0,Emotional_Response,Mobile,Office,0.0
P0611,2024-01-25,Evening_Reflection,The design is visually appealing but functionality needs work.,Negative,-0.4952824591054111,42.0,Emotional_Response,Tablet,Home,0.0
P0612,2024-01-20,Evening_Reflection,The design is visually appealing but functionality needs work.,Positive,0.6215676307382632,33.0,Aesthetics,Tablet,Home,0.0
P0613,2024-01-30,Morning_Routine,Frustrated with the number of steps required.,Mixed,0.0906434634702594,66.0,Usability,Desktop,Home,0.0
P0614,2024-01-09,Weekly_Summary,The design is visually appealing but functionality needs work.,Mixed,-0.2803257328774674,62.0,Aesthetics,Desktop,Home,0.0
P0615,2024-01-25,Weekly_Summary,The design is visually appealing but functionality needs work.,Neutral,0.052244763573454533,66.0,Performance,Desktop,Office,0.0
P0616,2024-01-10,Morning_Routine,"Overall positive experience, would recommend.",Mixed,-0.5815705161740741,41.0,Usability,Mobile,Transit,0.0
P0617,2024-01-20,Afternoon_Activity,Experienced some lag during peak hours.,Negative,,76.0,Emotional_Response,Desktop,Home,1.0
P0618,2024-01-21,Morning_Routine,"Overall positive experience, would recommend.",Positive,1.0,15.0,Emotional_Response,Desktop,Transit,0.0
P0619,2024-01-18,Morning_Routine,Frustrated with the number of steps required.,Mixed,-0.23123006314616365,106.0,Usability,Mobile,Other,0.0
P0620,2024-01-24,Evening_Reflection,"Overall positive experience, would recommend.",Negative,-1.0,90.0,Aesthetics,Tablet,Other,0.0
P0621,2024-01-07,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Mixed,0.6439285278077416,131.0,Value,Tablet,Home,1.0
P0622,2024-01-16,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-0.8734677244587945,,Value,Mobile,Home,0.0
P0623,2024-01-10,Afternoon_Activity,Frustrated with the number of steps required.,Mixed,-0.683933745742681,14.0,Performance,Tablet,Office,1.0
P0624,2024-01-05,Morning_Routine,,Mixed,0.12482746994377111,140.0,Emotional_Response,Desktop,Other,0.0
P0625,2024-01-03,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,-0.10994087147226796,38.0,Usability,Mobile,Home,0.0
P0626,2024-01-19,Evening_Reflection,Frustrated with the number of steps required.,Mixed,-0.12114897199982215,47.0,Value,Tablet,Other,0.0
P0627,2024-01-10,Evening_Reflection,Found the interface intuitive and easy to navigate.,Mixed,0.8080232399718755,398.0,Aesthetics,Desktop,Other,0.0
P0628,2024-01-30,Morning_Routine,Found the interface intuitive and easy to navigate.,Neutral,0.2892547703840433,45.0,Emotional_Response,Tablet,Home,0.0
P0629,2024-01-07,Morning_Routine,"Overall positive experience, would recommend.",Negative,-0.20775299281983572,49.0,Performance,Mobile,Office,0.0
P0630,2024-01-25,Evening_Reflection,Frustrated with the number of steps required.,Negative,-0.5256246387197565,43.0,Performance,Tablet,Office,0.0
P0631,2024-01-09,Evening_Reflection,Frustrated with the number of steps required.,Neutral,-0.0016406470126905345,74.0,Value,Tablet,Transit,0.0
P0632,2024-01-16,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Negative,-0.9508961948250372,126.0,Performance,Desktop,Transit,0.0
P0633,2024-01-28,Evening_Reflection,"Overall positive experience, would recommend.",Mixed,0.36406419373230037,35.0,Value,Desktop,Home,1.0
P0634,2024-01-10,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,0.4799019313281939,23.0,Value,Tablet,Transit,0.0
P0635,2024-01-11,Weekly_Summary,The design is visually appealing but functionality needs work.,Positive,0.9332547908150082,60.0,Aesthetics,Tablet,Other,0.0
P0636,2024-01-25,Evening_Reflection,Found the interface intuitive and easy to navigate.,Mixed,-0.40696436502592187,202.0,Usability,Mobile,Home,0.0
P0637,2024-01-04,Evening_Reflection,Frustrated with the number of steps required.,,0.06715806856810634,130.0,Aesthetics,Mobile,Transit,0.0
P0638,2024-01-27,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,-0.19180489203659554,48.0,Performance,Tablet,Transit,0.0
P0639,2024-01-09,Weekly_Summary,Frustrated with the number of steps required.,Mixed,-0.841554924814343,75.0,Performance,Mobile,,0.0
P0640,2024-01-28,Evening_Reflection,Found the interface intuitive and easy to navigate.,Negative,-0.9514647297472436,58.0,Aesthetics,Mobile,Other,0.0
P0641,2024-01-25,Evening_Reflection,Experienced some lag during peak hours.,Negative,-0.5542412303847452,33.0,Aesthetics,Tablet,Transit,0.0
P0642,2024-01-16,Morning_Routine,Found the interface intuitive and easy to navigate.,Negative,-0.4712427367245225,16.0,Usability,Tablet,Home,1.0
P0643,2024-01-09,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Neutral,0.097075412891175,26.0,Usability,Desktop,Office,0.0
P0644,2024-01-01,Morning_Routine,"Overall positive experience, would recommend.",Mixed,0.22568355750357105,93.0,Value,Mobile,Other,0.0
P0645,2024-01-18,Weekly_Summary,The design is visually appealing but functionality needs work.,Mixed,-0.27987731650773007,100.0,Usability,Mobile,Office,0.0
P0646,2024-01-20,Morning_Routine,"Overall positive experience, would recommend.",Neutral,-0.05085885168405732,50.0,Aesthetics,Mobile,Other,0.0
P0647,2024-01-27,Evening_Reflection,"Overall positive experience, would recommend.",Neutral,0.11284443934477023,57.0,Emotional_Response,Mobile,Home,0.0
P0648,2024-01-06,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Mixed,-0.15555505222187754,24.0,Emotional_Response,Tablet,Other,0.0
P0649,2024-01-29,Evening_Reflection,Frustrated with the number of steps required.,Negative,-0.6282278708457529,170.0,Performance,Mobile,Office,1.0
P0650,2024-01-04,Morning_Routine,Experienced some lag during peak hours.,Positive,1.0,190.0,Performance,Desktop,Transit,0.0
P0651,2024-01-26,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.5812544003765957,575.0,Emotional_Response,Tablet,Home,0.0
P0652,2024-01-02,Evening_Reflection,Frustrated with the number of steps required.,Negative,-0.855003986002568,60.0,Performance,Tablet,Home,0.0
P0653,2024-01-08,Evening_Reflection,Experienced some lag during peak hours.,Neutral,0.20038331964357697,117.0,Usability,Desktop,Transit,0.0
P0654,,Morning_Routine,Frustrated with the number of steps required.,Positive,0.49708644336858443,235.0,Performance,Desktop,Home,0.0
P0655,2024-01-11,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-0.5837121095168681,,Emotional_Response,Mobile,Home,0.0
P0656,2024-01-06,Evening_Reflection,The design is visually appealing but functionality needs work.,,-0.8523828733808491,14.0,Emotional_Response,Desktop,Other,0.0
P0657,2024-01-30,Evening_Reflection,Experienced some lag during peak hours.,Mixed,-0.3881571667471042,54.0,Value,Tablet,Office,0.0
P0658,2024-01-23,Afternoon_Activity,Experienced some lag during peak hours.,Negative,-0.2851043256475384,119.0,Performance,Desktop,Other,0.0
P0659,2024-01-02,Morning_Routine,Experienced some lag during peak hours.,Neutral,-0.33066130306229174,76.0,Value,Desktop,Transit,1.0
P0660,2024-01-23,Weekly_Summary,"Overall positive experience, would recommend.",Neutral,0.39150479010453465,109.0,Performance,Mobile,Home,0.0
P0661,2024-01-23,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,0.04535999791740448,70.0,Emotional_Response,Desktop,Office,0.0
P0662,2024-01-28,Afternoon_Activity,Frustrated with the number of steps required.,Neutral,-0.02104823424868629,59.0,Aesthetics,Tablet,Other,0.0
P0663,2024-01-13,Morning_Routine,,Positive,0.32285944784544546,24.0,Aesthetics,Mobile,Home,0.0
P0664,2024-01-27,Evening_Reflection,Found the interface intuitive and easy to navigate.,Neutral,0.23325640751900611,78.0,Usability,Mobile,Transit,0.0
P0665,2024-01-14,Evening_Reflection,The design is visually appealing but functionality needs work.,Positive,0.2995171828690794,59.0,Emotional_Response,Mobile,Other,0.0
P0666,2024-01-06,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Positive,0.6129200452316453,113.0,Emotional_Response,Tablet,Home,0.0
P0667,2024-01-05,Weekly_Summary,Frustrated with the number of steps required.,Neutral,0.18887569711138288,45.0,Aesthetics,Tablet,Home,1.0
P0668,2024-01-05,Morning_Routine,Experienced some lag during peak hours.,Positive,0.5358614411015256,74.0,Performance,Tablet,Transit,0.0
P0669,2024-01-09,Weekly_Summary,Experienced some lag during peak hours.,Neutral,,56.0,Usability,Tablet,Office,1.0
P0670,2024-01-04,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Mixed,0.19367219266811989,345.0,Value,Tablet,Office,0.0
P0671,2024-01-07,Afternoon_Activity,Frustrated with the number of steps required.,Neutral,-0.026337406644939373,42.0,Aesthetics,Tablet,Home,1.0
,2024-01-02,Morning_Routine,Found the interface intuitive and easy to navigate.,Negative,-0.43252212808921126,94.0,Aesthetics,Mobile,Home,0.0
P0673,,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,0.8155724941766045,22.0,Emotional_Response,Desktop,,0.0
P0674,2024-01-05,Morning_Routine,Frustrated with the number of steps required.,Mixed,-0.0075436130663900786,20.0,Emotional_Response,Desktop,Other,1.0
P0675,2024-01-12,Evening_Reflection,The design is visually appealing but functionality needs work.,Neutral,0.08409928703241083,112.0,Performance,Desktop,Transit,0.0
P0676,2024-01-18,Evening_Reflection,The design is visually appealing but functionality needs work.,Neutral,0.3697319368112666,69.0,Value,Tablet,Other,0.0
P0677,2024-01-21,Morning_Routine,Frustrated with the number of steps required.,Positive,0.8277703323515301,69.0,Emotional_Response,Tablet,,0.0
P0678,2024-01-08,Weekly_Summary,The design is visually appealing but functionality needs work.,Positive,0.4674656789261411,89.0,Value,Tablet,Office,0.0
P0679,2024-01-27,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Negative,-0.5834326546256965,66.0,Value,Mobile,Office,0.0
P0680,2024-01-22,Weekly_Summary,"Overall positive experience, would recommend.",Negative,-0.8351166558269197,49.0,Value,Desktop,Other,1.0
P0681,2024-01-02,Evening_Reflection,The design is visually appealing but functionality needs work.,Neutral,0.3985412364672333,80.0,Aesthetics,Mobile,Other,0.0
P0682,2024-01-05,,Frustrated with the number of steps required.,Mixed,-0.2946632996276707,137.0,Performance,Desktop,Office,0.0
P0683,2024-01-01,,Found the interface intuitive and easy to navigate.,Neutral,-0.078107226862226,35.0,Value,Mobile,Home,0.0
P0684,2024-01-27,Morning_Routine,"Overall positive experience, would recommend.",Mixed,-0.030475042673940175,52.0,Value,Desktop,Office,1.0
P0685,2024-01-21,Morning_Routine,Frustrated with the number of steps required.,Positive,0.5405408630366266,49.0,Performance,Mobile,Transit,1.0
P0686,2024-01-01,Afternoon_Activity,"Overall positive experience, would recommend.",Mixed,-0.5390541760589949,38.0,Value,Desktop,Office,0.0
P0687,2024-01-17,Weekly_Summary,Experienced some lag during peak hours.,Negative,-0.8404751100170843,45.0,Value,Tablet,Transit,0.0
P0688,2024-01-06,Morning_Routine,Experienced some lag during peak hours.,Mixed,0.5372600283668856,85.0,Emotional_Response,Desktop,Transit,0.0
P0689,2024-01-30,Morning_Routine,Frustrated with the number of steps required.,Mixed,0.7606111976323088,27.0,Aesthetics,Tablet,Home,1.0
P0690,2024-01-27,Afternoon_Activity,Found the interface intuitive and easy to navigate.,,-0.7215260626856825,14.0,Performance,Tablet,Home,0.0
P0691,2024-01-13,Afternoon_Activity,The design is visually appealing but functionality needs work.,Positive,0.5905970634890834,35.0,Usability,Mobile,Transit,0.0
P0692,2024-01-04,Morning_Routine,Frustrated with the number of steps required.,Neutral,-0.17469346059720117,,Performance,Desktop,Transit,1.0
P0693,2024-01-13,Evening_Reflection,Found the interface intuitive and easy to navigate.,Neutral,-0.14553397119057135,65.0,Performance,Desktop,Transit,0.0
P0694,2024-01-26,Afternoon_Activity,The design is visually appealing but functionality needs work.,Mixed,0.04892453754363164,68.0,Emotional_Response,Desktop,Office,0.0
P0695,,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.3133900388333219,13.0,Value,Tablet,Home,0.0
P0696,2024-01-12,Afternoon_Activity,The design is visually appealing but functionality needs work.,Neutral,-0.12006130290670979,68.0,Emotional_Response,Mobile,Transit,0.0
P0697,2024-01-21,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,-0.23087907584957412,16.0,Aesthetics,Mobile,Other,1.0
P0698,2024-01-17,Weekly_Summary,"Overall positive experience, would recommend.",Positive,0.8946762094346463,58.0,Aesthetics,Mobile,Home,0.0
P0699,2024-01-30,Weekly_Summary,,Neutral,0.3005805570412199,27.0,Value,Tablet,Transit,0.0
P0700,2024-01-29,Evening_Reflection,Experienced some lag during peak hours.,,-0.26799535064329527,38.0,Aesthetics,Desktop,Office,1.0
P0701,2024-01-02,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Positive,1.0,11.0,Value,Mobile,Office,0.0
P0702,2024-01-28,Morning_Routine,"Overall positive experience, would recommend.",Negative,-1.0,114.0,Aesthetics,Mobile,Other,0.0
P0703,2024-01-01,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.9128791405989535,285.0,Aesthetics,Desktop,Office,0.0
P0704,2024-01-13,Evening_Reflection,The design is visually appealing but functionality needs work.,Negative,-0.5154927703242813,53.0,Value,Mobile,Office,0.0
P0705,2024-01-28,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Negative,-0.804179575474646,65.0,Emotional_Response,Tablet,Other,0.0
P0706,2024-01-23,Evening_Reflection,Experienced some lag during peak hours.,Neutral,0.05862973814189185,137.0,Performance,Mobile,Home,0.0
P0707,2024-01-14,Evening_Reflection,"Overall positive experience, would recommend.",Neutral,-0.2749003318824439,45.0,Value,Mobile,Other,1.0
P0708,2024-01-17,,"Overall positive experience, would recommend.",Neutral,-0.19531176906816922,74.0,Emotional_Response,Mobile,Home,1.0
,2024-01-12,Morning_Routine,Frustrated with the number of steps required.,Negative,-1.0,68.0,Aesthetics,Mobile,Transit,0.0
P0710,2024-01-27,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Positive,0.5881324411592393,69.0,Performance,Tablet,Home,0.0
P0711,2024-01-02,Evening_Reflection,Found the interface intuitive and easy to navigate.,Positive,0.3183489838754099,32.0,Value,Tablet,Office,0.0
P0712,2024-01-16,Evening_Reflection,The design is visually appealing but functionality needs work.,Negative,-0.8064324878457403,18.0,Emotional_Response,Tablet,Office,0.0
P0713,2024-01-02,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Neutral,-0.022771733291783954,22.0,Emotional_Response,Tablet,Other,0.0
P0714,2024-01-08,Morning_Routine,"Overall positive experience, would recommend.",Mixed,-0.5465495016925284,33.0,Performance,Tablet,Other,0.0
P0715,2024-01-03,Afternoon_Activity,Frustrated with the number of steps required.,Mixed,-0.46854738880941665,47.0,Usability,Desktop,Other,0.0
P0716,2024-01-26,Morning_Routine,"Overall positive experience, would recommend.",Neutral,0.1793008689193898,19.0,Performance,Tablet,Transit,0.0
P0717,2024-01-08,Afternoon_Activity,"Overall positive experience, would recommend.",Positive,0.4034322354510621,165.0,Performance,Tablet,Office,1.0
P0718,2024-01-05,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,-0.13908655030462533,58.0,Performance,Desktop,Office,0.0
P0719,2024-01-25,,Frustrated with the number of steps required.,Mixed,0.4156097228655304,41.0,Usability,Desktop,Transit,0.0
P0720,2024-01-04,Evening_Reflection,Frustrated with the number of steps required.,Mixed,-0.38261296164987463,130.0,Emotional_Response,Tablet,Transit,0.0
P0721,2024-01-27,Afternoon_Activity,Experienced some lag during peak hours.,Negative,-1.0,49.0,Performance,Tablet,Home,0.0
P0722,2024-01-22,Evening_Reflection,Experienced some lag during peak hours.,Negative,-0.14296433485669963,11.0,Emotional_Response,Desktop,Transit,0.0
P0723,2024-01-13,Evening_Reflection,Experienced some lag during peak hours.,Positive,1.0,227.0,Performance,Tablet,Other,0.0
P0724,2024-01-10,Evening_Reflection,Found the interface intuitive and easy to navigate.,Negative,-0.6062305090678647,134.0,Emotional_Response,Tablet,Transit,0.0
P0725,2024-01-14,Evening_Reflection,,Neutral,-0.26405076397394117,35.0,Usability,Tablet,Office,0.0
P0726,2024-01-02,,Frustrated with the number of steps required.,Negative,-0.439763329166943,37.0,Aesthetics,,Transit,0.0
P0727,2024-01-23,Evening_Reflection,Found the interface intuitive and easy to navigate.,Positive,0.43812218058653524,129.0,Value,Desktop,Transit,1.0
P0728,2024-01-27,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Neutral,-0.22344106506286937,150.0,Aesthetics,Tablet,Office,0.0
P0729,2024-01-04,Weekly_Summary,"Overall positive experience, would recommend.",Negative,-0.5353443015546785,136.0,Value,Desktop,,0.0
P0730,2024-01-09,Evening_Reflection,Found the interface intuitive and easy to navigate.,Mixed,-0.29609138978691635,28.0,Aesthetics,Mobile,Other,0.0
P0731,2024-01-22,Afternoon_Activity,Frustrated with the number of steps required.,Negative,-0.9703057552463209,45.0,Aesthetics,,Transit,0.0
P0732,2024-01-29,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,0.31031718985094997,40.0,Emotional_Response,Desktop,Transit,0.0
P0733,2024-01-02,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,-0.16753823969234918,42.0,Performance,Mobile,Home,0.0
P0734,2024-01-25,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-0.8298452348417549,84.0,Usability,Desktop,Home,0.0
P0735,2024-01-07,Weekly_Summary,Experienced some lag during peak hours.,Mixed,0.19653738834540402,33.0,Performance,Desktop,Office,0.0
P0736,2024-01-15,Weekly_Summary,Frustrated with the number of steps required.,Negative,-0.7144913584806545,23.0,Emotional_Response,Desktop,Other,0.0
P0737,2024-01-09,Morning_Routine,"Overall positive experience, would recommend.",Negative,-1.0,65.0,Aesthetics,Tablet,Other,
P0738,2024-01-02,Morning_Routine,,Negative,-0.6119392015727533,46.0,,Tablet,Office,0.0
P0739,2024-01-21,Weekly_Summary,The design is visually appealing but functionality needs work.,Positive,0.9021856419914039,155.0,Value,Tablet,Office,0.0
,2024-01-03,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,0.12656674403468696,,Aesthetics,Tablet,Office,1.0
P0741,2024-01-25,Evening_Reflection,Experienced some lag during peak hours.,Mixed,,44.0,Aesthetics,Tablet,Office,0.0
P0742,2024-01-26,Weekly_Summary,"Overall positive experience, would recommend.",Negative,-0.494587999393429,76.0,Aesthetics,Tablet,Transit,0.0
P0743,2024-01-22,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-1.0,33.0,Emotional_Response,Tablet,Office,0.0
P0744,2024-01-08,Weekly_Summary,Found the interface intuitive and easy to navigate.,Neutral,0.18214825385101008,,Usability,Desktop,Office,0.0
P0745,2024-01-15,,"Overall positive experience, would recommend.",Neutral,0.26610897781966564,66.0,Value,Tablet,Other,0.0
,2024-01-24,Evening_Reflection,Found the interface intuitive and easy to navigate.,Positive,0.21688529174216742,115.0,Performance,Mobile,Transit,0.0
P0747,2024-01-27,Afternoon_Activity,Experienced some lag during peak hours.,Neutral,-0.0040154005121326814,87.0,Performance,Desktop,Other,0.0
P0748,2024-01-22,Evening_Reflection,Frustrated with the number of steps required.,Positive,0.7768992304178979,73.0,Usability,Tablet,Transit,0.0
P0749,2024-01-22,Afternoon_Activity,Frustrated with the number of steps required.,Neutral,-0.024413872413463135,74.0,Value,Tablet,Office,0.0
P0750,2024-01-20,Weekly_Summary,Found the interface intuitive and easy to navigate.,Neutral,0.2408466859190339,126.0,Emotional_Response,Desktop,Other,0.0
P0751,2024-01-06,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Positive,,132.0,Value,,Home,0.0
P0752,2024-01-21,Morning_Routine,"Overall positive experience, would recommend.",Mixed,0.22044239299601645,158.0,Aesthetics,Tablet,Transit,0.0
P0753,2024-01-14,Afternoon_Activity,Experienced some lag during peak hours.,Positive,0.694988600582861,105.0,Aesthetics,Mobile,Office,1.0
P0754,2024-01-20,Morning_Routine,"Overall positive experience, would recommend.",Negative,-0.7447684260570365,123.0,Usability,Tablet,Other,0.0
,2024-01-07,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-0.743289177101188,126.0,Performance,Mobile,,0.0
P0756,2024-01-16,Afternoon_Activity,,Negative,-0.2298341875993961,140.0,Aesthetics,,Transit,0.0
P0757,2024-01-20,Morning_Routine,Found the interface intuitive and easy to navigate.,Negative,-0.39318929542235914,30.0,Usability,Tablet,Other,0.0
P0758,2024-01-19,Morning_Routine,"Overall positive experience, would recommend.",Mixed,0.05003100512414355,14.0,Emotional_Response,Tablet,Home,0.0
,2024-01-17,Morning_Routine,Experienced some lag during peak hours.,Positive,1.0,12.0,Emotional_Response,Mobile,Transit,1.0
P0760,2024-01-09,Evening_Reflection,Frustrated with the number of steps required.,Negative,-0.7137727689656722,107.0,Performance,,Other,0.0
P0761,2024-01-17,Morning_Routine,"Overall positive experience, would recommend.",Mixed,-0.29527045423748904,39.0,Performance,Desktop,Other,0.0
P0762,2024-01-22,Morning_Routine,The design is visually appealing but functionality needs work.,Neutral,0.17207944240210488,84.0,Performance,Mobile,Transit,0.0
P0763,2024-01-18,Evening_Reflection,The design is visually appealing but functionality needs work.,Mixed,0.2945318842959926,24.0,Usability,Desktop,Transit,0.0
,2024-01-29,Morning_Routine,Found the interface intuitive and easy to navigate.,Neutral,0.2694005515086938,235.0,Usability,Desktop,Home,0.0
P0765,2024-01-30,Weekly_Summary,Found the interface intuitive and easy to navigate.,,-0.433798303935298,62.0,Usability,Tablet,Office,0.0
P0766,2024-01-07,Afternoon_Activity,Experienced some lag during peak hours.,Mixed,-0.36369200278131686,109.0,Value,Desktop,Transit,
P0767,,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Neutral,-0.04374223043923464,62.0,Aesthetics,Mobile,Transit,0.0
P0768,2024-01-03,Evening_Reflection,"Overall positive experience, would recommend.",Mixed,-0.09662836155563914,125.0,Usability,Tablet,Transit,1.0
P0769,2024-01-05,Afternoon_Activity,Experienced some lag during peak hours.,Positive,0.665656920810171,16.0,Usability,Desktop,Transit,0.0
P0770,2024-01-17,Weekly_Summary,Experienced some lag during peak hours.,Negative,-0.7136389506789531,46.0,Aesthetics,Mobile,Office,0.0
P0771,2024-01-28,Weekly_Summary,Frustrated with the number of steps required.,Positive,0.3685392046041209,50.0,Performance,Desktop,Home,0.0
P0772,2024-01-12,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-1.0,13.0,,Desktop,Home,0.0
P0773,2024-01-12,Afternoon_Activity,The design is visually appealing but functionality needs work.,Negative,-0.35297168879765595,98.0,Emotional_Response,Desktop,Home,1.0
P0774,2024-01-08,Evening_Reflection,Experienced some lag during peak hours.,Negative,-0.6398922971278256,119.0,Emotional_Response,Desktop,Other,0.0
P0775,2024-01-29,Weekly_Summary,Experienced some lag during peak hours.,Positive,0.613352431416925,150.0,Value,Mobile,,0.0
P0776,2024-01-12,Evening_Reflection,Frustrated with the number of steps required.,Positive,0.9989882799932005,170.0,Value,Desktop,Office,0.0
P0777,2024-01-09,Morning_Routine,Experienced some lag during peak hours.,Neutral,-0.05877925639782461,269.0,Value,Mobile,Other,1.0
P0778,2024-01-02,Morning_Routine,Frustrated with the number of steps required.,Negative,-0.5280261914238861,36.0,Aesthetics,Mobile,Transit,0.0
P0779,2024-01-27,Evening_Reflection,Frustrated with the number of steps required.,Negative,-1.0,57.0,Emotional_Response,,Transit,1.0
P0780,2024-01-14,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Positive,0.4805814223610836,,Emotional_Response,Mobile,Home,0.0
P0781,2024-01-26,Evening_Reflection,"Overall positive experience, would recommend.",Positive,0.6295646776075926,58.0,Emotional_Response,Desktop,Home,0.0
P0782,2024-01-04,Afternoon_Activity,,Positive,-0.06948769763714543,136.0,Usability,Desktop,Transit,0.0
P0783,2024-01-27,Morning_Routine,Experienced some lag during peak hours.,Neutral,0.16085056352705493,59.0,Aesthetics,Tablet,Office,1.0
,2024-01-21,Morning_Routine,Frustrated with the number of steps required.,Negative,-0.42071095612079007,24.0,,Desktop,Transit,0.0
P0785,2024-01-08,Weekly_Summary,Experienced some lag during peak hours.,Negative,-0.7791267453620719,32.0,Usability,Mobile,Transit,0.0
P0786,2024-01-29,Morning_Routine,Found the interface intuitive and easy to navigate.,Negative,-0.5118238368209925,19.0,Aesthetics,Tablet,Office,0.0
P0787,2024-01-02,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Positive,0.20153858918342316,130.0,Aesthetics,Desktop,Office,0.0
P0788,2024-01-29,Morning_Routine,"Overall positive experience, would recommend.",Mixed,0.8781710600960342,53.0,Usability,Tablet,Transit,0.0
P0789,2024-01-19,Afternoon_Activity,"Overall positive experience, would recommend.",Mixed,-0.0834338920831279,53.0,Performance,Desktop,Other,0.0
P0790,2024-01-26,Morning_Routine,The design is visually appealing but functionality needs work.,Negative,-1.0,83.0,Value,Desktop,Transit,0.0
P0791,2024-01-18,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Positive,0.7881733859534158,116.0,Performance,Mobile,Transit,0.0
P0792,2024-01-10,Evening_Reflection,The design is visually appealing but functionality needs work.,Mixed,-0.27764248093338345,28.0,Performance,Tablet,Home,0.0
P0793,2024-01-10,,Experienced some lag during peak hours.,Negative,-1.0,53.0,Usability,Desktop,Home,0.0
P0794,2024-01-08,Weekly_Summary,,Neutral,-0.23152458045763977,98.0,Usability,Desktop,Home,0.0
P0795,2024-01-08,Evening_Reflection,Frustrated with the number of steps required.,Neutral,0.1104847786190567,33.0,Emotional_Response,Tablet,Office,0.0
P0796,2024-01-18,Weekly_Summary,"Overall positive experience, would recommend.",Positive,0.9547642672233931,42.0,Aesthetics,Tablet,Other,0.0
P0797,2024-01-17,Afternoon_Activity,Experienced some lag during peak hours.,,-0.41501287035317447,56.0,Usability,Desktop,Other,0.0
P0798,2024-01-12,Weekly_Summary,The design is visually appealing but functionality needs work.,Mixed,-1.0,71.0,Performance,Mobile,Other,0.0
P0799,2024-01-21,Morning_Routine,The design is visually appealing but functionality needs work.,Mixed,-0.45301554657919335,204.0,Aesthetics,Desktop,Office,0.0
P0800,2024-01-18,Morning_Routine,The design is visually appealing but functionality needs work.,Neutral,-0.25027971168233254,45.0,Performance,Desktop,Home,0.0
P0801,2024-01-14,Morning_Routine,Frustrated with the number of steps required.,Mixed,0.5104451228850507,119.0,Emotional_Response,Desktop,Office,1.0
P0802,2024-01-06,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Mixed,-0.6410970965698822,55.0,Aesthetics,Desktop,Home,0.0
P0803,2024-01-18,Evening_Reflection,Frustrated with the number of steps required.,Mixed,-0.4372185192157141,49.0,Performance,,Other,
